division	liberia	5.7499721	-9.3658523
division	guinea	10.7226226	-10.7083586
division	sierra_leone	8.5	-11.5
division	DRC	-2.9	23.7
division	Likati	3.36	23.88
division	tumba	-0.79	17.99

country	DRC	-2.9	23.7
country	GAB	-0.5	11.8
country	GIN	10.4	-10.8
country	COG	-0.9	15.3
